	time	fru	fru_STDV	R.i	R.i_STDV	F.p	F.p_STDV	B.h	B.h_STDV	ac	ac_STDV	for	for_STDV	but	but_STDV	lac	lac_STDV
3	0.16666666666666666	46.39579632918887	1.340924202501204	3.218191852879837	0.5090898854847964	0	0	0	0	44.91812378573412	1.4191394651446818	1.1079730610471432	0.021724961981316477	1.5775734876858472	0.045397798206786855	1.2581409117821196	0.03391485860683721
4	2.0	48.06283303730018	1.0734965449346967	8.971934874472812	1.1575094219265945	0	0	0	0	46.52234249236748	0.9552277639531489	1.2238395249474983	0.04522411469620106	3.3178224189460144	0.08365809551506072	1.2951450562462996	0.025637223321031275
5	3.3333333333333335	46.25518058022499	1.2471041769668745	16.35835568441878	1.2780982438552009	0	0	0	0	45.02914238134886	1.277932059480411	1.303497718878992	0.11495769328979323	5.3834222373548215	0.16223494603254682	1.2988454706927177	0.022202486678507938
6	4.666666666666667	41.56120485494375	0.3093610658369178	28.129974476942973	2.782002750271566	0	0	0	0	42.40910352484041	0.49967618719812706	1.716271996524006	0.1149576932897933	9.908069458631255	0.04092102230693443	1.2470396684428657	0.012818611660515681
7	6.0	36.23815867377146	0.31717970269537815	10.845527700014514	5.13635474432294	0	0	0	0	39.63918956425201	0.33068822666903247	2.4259540879136794	0.09796327944433844	15.215828698974768	0.15113671815865165	1.2544404973357017	0.011101243339254007
8	7.333333333333333	31.729203670811135	0.3060569368517534	14.690704073841209	3.658449671835225	0	0	0	0	37.72411878989731	0.34303668177586316	3.1935694112535304	0.0868998479252662	20.39874399424961	0.19734122280096783	1.2692421551213737	0.0064093058302578405
9	8.666666666666666	27.124037892243933	0.8037739717593463	30.780568045558503	11.952947902241764	0	0	0	0	36.053288925895096	0.959379898140488	4.316025780288218	0.282702893706179	26.67498959633791	0.7533789347040268	1.3099467140319716	0.038455834981546956
10	10.0	20.89809058614565	0.21930224539452017	24.16384552066595	11.09064829011025	0	0	0	0	34.10491257285595	0.5639864853247684	5.85125642696792	0.14787875919083318	32.34214807248516	0.3964733823634532	1.3321492007104796	0.011101243339254007
11	11.333333333333334	14.960775606867971	0.06575398032828902	42.49755354037659	5.961257586765163	0	0	0	0	33.494310296974746	0.2549200666823208	7.654428271417191	0.07629555907634694	38.947527711572654	0.053635406040773013	1.3321492007104796	0.0
12	12.666666666666666	9.733940201302547	0.2956628827033474	80.66769942297357	6.9459608209053405	0	0	0	0	34.33805162364696	0.894302853095593	8.342385400825549	0.26429556942421134	44.89463927666175	1.2040227300022701	1.3580521018354055	0.025637223321031362
13	14.0	4.331335109532269	0.02738056650930424	84.76483596474782	8.148605289254855	0	0	0	0	34.482375797946155	0.3518168610045166	8.458251864725904	0.11965176074920934	50.2856278137177	0.5280035868837812	1.3876554174067497	0.011101243339254007
14	15.333333333333334	0.0	0.0	101.39235551221148	8.229097435287855	0	0	0	0	35.42048293089093	0.7088691641562954	8.472735172713445	0.21396606130341325	54.43196004993758	1.142241892913408	1.4320603907637657	0.02937112911927834
15	16.666666666666668	0.0	0.0	100.56913138755269	4.150954611479266	0	0	0	0	34.93200111018596	0.15018317245038987	8.009269317112027	0.04522411469620106	53.67911322967503	0.38610375885213183	1.4061574896388396	0.016957429303418606
16	18.0	0.0	0.0	111.27355912027932	5.820649315717218	0	0	0	0	35.15958923119622	0.13866218147984244	7.994786009124485	0.0868998479252662	54.140657511444026	0.31825712984599563	1.4468620485494377	0.0064093058302578405
17	24.333333333333332	0.0	0.0	38.92121244216113	1.6749521099023053	0	0	0	0	35.90341382181516	0.5602865559120971	8.030994279093344	0.025085825296094995	55.1885900200507	0.3819108043399435	1.4579632918886916	0.02793751641233998
18	30.166666666666668	0.0	0.0	23.571015426690174	1.6483342189083316	0	0	0	0	37.39106300305301	0.14357498924648854	9.240350496053297	0.06637085516628059	56.735898308932015	0.5983000954759831	1.6096802841918296	0.022202486678508014
19	48.0	0.0	0.0	11.241622336138901	1.9547300300413444	0	0	0	0	39.872328615043024	0.2560056077180171	9.689333043667173	0.1881436897207124	58.83932962584647	0.2466602097787326	2.0500296033155716	0.016957429303418606
