	time	fru	fru_STDV	R.i	R.i_STDV	F.p	F.p_STDV	B.h	B.h_STDV	ac	ac_STDV	for	for_STDV	but	but_STDV	lac	lac_STDV
3	0.16666666666666666	49.95929544108941	0.19868848073799095	0	0	0.07281916772339503	0.018924988852764536	0.5162239746775265	0.1971550536040386	47.13849569802941	0.2035004471809423	1.2455644869288147	0.025085825296094995	0.6809669731018045	0.04539779820678697	0.9769094138543518	0.022202486678508014
4	2.0	49.367229129662526	0.5775847930430096	0	0	0.24544694462338568	0.030449520820525832	0.9564686344181852	0.11388403401267443	46.68331945600888	0.5353122820423508	1.1731479469910928	0.07525747588828499	0.8398592668255591	0.06809669731018043	1.021314387211368	1.8868505155285834e-16
5	3.3333333333333335	49.39313203078745	0.4463104824489267	0	0	0.9652443082121318	0.11491358665740921	2.6870816857664788	0.0780488597322955	47.515958923119626	0.46667442813174925	1.3614309508291693	0.050171650592189976	1.4224643438126583	0.047251526488846556	1.07312018946122	0.03391485860683721
6	4.666666666666667	47.84635879218472	0.294339999635057	0	0	2.7708840514162763	0.31463694273660114	5.678570121008642	0.2766426176712342	48.40410768803775	0.18343282422268375	2.5490622058078065	0.06637085516628044	3.2308099723830055	0.034673141111155326	1.1249259917110717	0.012818611660515592
7	6.0	43.61678507992895	0.1280257836886198	0	0	10.921552858510303	1.7616887450267469	11.539903890544815	1.6962777159663915	49.36996946988621	0.11696534835251281	6.213339126656528	0.07525747588828499	7.853819089774147	0.08184204461386833	1.1175251628182357	0.025637223321031275
8	7.333333333333333	35.91622261693309	0.21189517913292488	0	0	20.190762737351257	2.8211693979305874	19.073452783636903	6.231903938917213	50.91312794893143	0.5848267417625711	7.4154536896227095	0.1093465773809938	14.111148942609619	0.047251526488846556	1.1249259917110717	0.012818611660515592
9	8.666666666666666	24.04529307282416	0.2694196514101165	0	0	31.79855110150725	1.1733007346605777	41.940218847783335	4.782812477389409	57.72966971967806	0.5184699163512889	7.212687377797089	0.0868998479252662	20.512238489766577	0.20596462889291742	1.7391947898164595	0.012818611660515681
10	10.0	12.118857312018944	0.20629603115403147	0	0	36.041836494364254	2.7305300376398747	42.531967398025444	4.940417817671699	70.27477102414655	1.167121763059796	6.618871750307769	0.1396719640957776	25.052018310445273	0.44383942423675005	1.9464179988158674	0.012818611660515681
11	11.333333333333334	5.036264061574896	0.027937516412339984	0	0	27.631240451041784	5.379982922896796	58.281357042032745	10.093354736358632	80.21093533166805	0.6053313740867347	3.9539430805996094	7.385074709485761e-16	26.02428782204063	0.17655600029626492	2.1980461811722916	0.022202486678508014
12	12.666666666666666	0.0	0.0	0	0	37.00073092386184	1.4708305707933014	101.8581391157607	10.684703670732599	89.45878434637802	2.6412394861491197	0.8689984792526613	0.08689984792526613	26.90576173722241	0.7712060232761873	2.5088809946714035	0.05874225823855668
13	14.0	0.0	0.0	0	0	32.9836373025512	1.7149556728103355	105.81546653355447	13.380236074840424	89.43658062725508	1.8693698681901052	0.0	0.0	26.860363939015624	0.6829816726907588	2.5828892835997634	0.025637223321031362
14	15.333333333333334	0.0	0.0	0	0	27.473791577604356	7.1841625523019585	104.73663618011422	10.004640709028404	90.39134054954205	1.3532889028416342	0.0	0.0	27.178148526463126	0.24057977672734457	2.605091770278271	0.012818611660515504
15	16.666666666666668	0.0	0.0	0	0	31.41951454018179	0.21090214902961835	107.54551020074021	8.025341616930032	90.81321121287816	0.9092687306996703	0.0	0.0	27.344607119888014	0.3180546976428503	2.6865008880994674	0.03845583498154705
16	18.0	0.0	0.0	0	0	27.786815862353688	3.2652822351209574	115.04001752919747	11.703907458975067	90.25811823480434	1.1363012229296885	0.0	0.0	27.314341921083493	0.4037172192926745	2.708703374777975	0.022202486678508014
17	24.0	0.0	0.0	0	0	16.491391441755237	0.9455164381073577	84.9565555628743	6.732409346540671	90.64668331945599	1.4670845928494844	0.0	0.0	27.843982900162672	0.38409685306993874	2.960331557134399	0.046218161622249884
18	30.25	0.0	0.0	0	0	14.038072747289606	0.5254655516533429	34.1167245797982	1.0512280565787662	91.66805439911184	3.518483891088609	0.0	0.0	28.313093481632812	1.116022793780036	3.1749555950266437	0.12361821409480488
19	48.0	0.0	0.0	0	0	5.459742183898454	0.7065223823280486	11.845402793623293	1.249166325109111	90.25811823480434	1.3272179080880107	0.0	0.0	28.048272992093217	0.4062616807372228	3.4487862640615745	0.0640930583025784
