	time	fru	fru_STDV	R.i	R.i_STDV	F.p	F.p_STDV	B.h	B.h_STDV	ac	ac_STDV	for	for_STDV	but	but_STDV	lac	lac_STDV
3	0.16666666666666666	48.1275902901125	0.2778269589208985	1.4336342823498491	0.8247935030207937	0	0	0.21587082956674192	0.0393188913144831	1.7318900915903415	0.033305578684429675	1.0717647910782824	0.025085825296094995	2.0655998184088076	0.022698899103393507	0.5772646536412078	0.0
4	2.0	47.64653641207814	0.1786576036792952	1.8475758395277657	0.8230297204745971	0	0	0.4408073621262157	0.18686574674732548	1.987232861504302	0.09614492409485853	0.9993482511405606	0.0434499239626331	2.93572428403889	0.0859366450391598	0.6142687981053878	0.012818611660515681
5	3.3333333333333335	47.224689165186504	0.6510100759944817	3.4241697673401372	0.45419911364095295	0	0	0.9212771808643674	0.05439400761171777	2.1759644740494037	0.12609288583514358	0.89796509522775	0.025085825296094995	3.609124957439564	0.08184204461386886	0.6290704558910598	0.025637223321031362
6	4.666666666666667	47.07297217288336	0.10314801557701844	5.975290294241855	1.0418778530156907	0	0	2.3391776271746703	0.05225687982743417	2.742159311684707	0.050875111795235566	0.7386487073647621	0.04344992396263302	4.471683123368516	0.12011128412505245	0.8066903493191236	0.012818611660515681
7	6.0	44.97113676731793	0.12361821409480654	12.679301286445199	1.2237916633442407	0	0	3.313697805212683	0.4660811832497029	3.6525117957257844	0.050875111795235566	0.39104931566369766	0.043449923962633065	6.11357015851398	0.013105215507652396	0.8584961515689757	0.012818611660515681
8	7.333333333333333	41.25962107756069	0.6084791209630186	16.15622825044707	2.0940619708471293	0	0	4.290126019328675	0.7419883460579025	6.383569247849015	0.019228984818971735	0.0	0.0	8.300230772140884	0.2427119877780873	0.9695085849615157	0.03391485860683713
9	8.666666666666666	34.1289224393132	0.38139408954580833	36.51699650529772	0.9228600975220771	0	0	7.776490088393433	2.3974034344933464	10.502359145156813	0.15018317245038798	0.0	0.0	13.225891877577267	0.034673141111155326	1.2803433984606276	0.04621816162224979
10	10.0	21.558614564831263	0.019227917490772812	43.467681878579796	4.185021895220357	0	0	15.450744431523775	3.997874126468469	18.8398556758257	0.09614492409485868	0.0	0.0	17.96996179018651	0.02621043101530479	1.9020130254588514	0.012818611660515504
11	11.333333333333334	5.2360864416814685	0.051274446642062724	52.27856123586358	5.820022658868974	0	0	25.015678891587292	3.9239079152533782	32.75048570635582	0.08381720161277553	0.0	0.0	24.075965648999365	0.12907140399676054	3.5375962107756065	0.03391485860683721
12	12.666666666666666	0.0	0.0	75.1107590686094	5.025659503399772	0	0	65.88554438419412	5.399649674872721	38.37912850402442	0.3165490408966569	0.0	0.0	25.58165928952446	0.3427458601870733	3.759621077560687	0.046218161622249884
13	14.0	0.0	0.0	59.654566006416076	4.748043955755406	0	0	49.32968617283182	2.5956761362033545	40.12212045517624	0.8851601116970397	0.0	0.0	25.99780577308667	0.6945764219055754	3.737418590882179	0.11175006564935962
14	15.333333333333334	0.0	0.0	59.94537200454853	6.886346210378592	0	0	56.350674396887314	5.872095037836045	40.17762975298363	0.3165490408966569	0.0	0.0	25.770816782052737	0.10235500517132766	3.715216104203671	0.012818611660515681
15	16.666666666666668	0.0	0.0	59.44168114288719	5.436225439753554	0	0	62.03885300121478	7.30302346542882	42.19816819317236	0.0	0.0	0.0	27.238678924072182	0.12011128412505245	3.9076376554174073	0.022202486678508014
16	18.0	0.0	0.0	54.12941964339339	2.553089245579449	0	0	64.42137345677759	5.867376551426476	41.9428254232584	0.18938353715495015	0.0	0.0	27.253811523474447	0.3533551069900705	3.929840142095914	0.038455834981547046
17	24.0	0.0	0.0	63.61225835061044	4.49908830427777	0	0	115.73235838123135	13.021365533026886	40.976963641409945	0.7523916236406284	0.0	0.0	27.155449627359744	0.36412694481945984	3.929840142095914	0.0800522041621668
18	30.0	0.0	0.0	73.14172681265003	3.509810767914139	0	0	95.86305320755508	3.073182969516477	41.498751040799334	0.3840986709299151	0.0	0.0	27.919645897173993	0.28350915893307926	4.018650088809946	0.05874225823855668
19	48.0	0.0	0.0	20.992745753363806	2.92749439172364	0	0	38.286316489484264	2.824094752934628	40.3330557868443	0.47218807256478856	0.0	0.0	30.280331403926915	0.2578099351174803	4.01124925991711	0.0713710091843766
