	time	fru	fru_STDV	R.i	R.i_STDV	F.p	F.p_STDV	B.h	B.h_STDV	ac	ac_STDV	for	for_STDV	but	but_STDV	lac	lac_STDV
3	0.16666666666666666	47.5725281231498	0.2931513072874261	2.033075939834045	0.11213687111897679	0	0	0.41350693571370245	0.025657949195224464	47.9600333055787	0.4329725228975869	0	0	1.482994741421708	0.047251526488846556	0.5846654825340438	0.02563722332103132
4	2.0	46.81394316163411	0.7830115441644013	4.49927065649336	0.7326052078982721	0	0	0.9262998697439737	0.05468909065156492	47.238412434082726	0.8693542914438817	0	0	2.3682518064540536	0.057124310031178877	0.5698638247483718	0.012818611660515638
5	3.3333333333333335	47.45041444641801	0.3987700940955634	8.680444848302693	1.0981657538702305	0	0	1.6519542312663975	0.1781397594932707	48.28198723286151	0.5923650989488352	0	0	3.9950062421972543	0.06005564206252623	0.6290704558910598	0.01281861166051568
6	4.666666666666667	45.115452930728246	0.2801827145675855	13.086298204864862	1.108496067118126	0	0	2.423540877709837	0.7021796232396251	47.32722731057452	0.3508960450575419	0	0	5.909280066583438	0.06552607753826198	0.5698638247483718	0.012818611660515638
7	6.0	40.064387211367674	0.9991735722035803	32.31258671590849	2.0494467691474565	0	0	4.086671924975161	1.075547377051808	45.97280044407439	0.9550825962366067	0	0	10.600385881284758	0.26177647474000176	0.48105387803433985	0.03391485860683717
8	7.333333333333333	32.28611604499704	0.18653172233760382	59.85990582991286	3.013844565881752	0	0	3.2911626382039887	0.29964366803624476	44.99583680266445	0.24016994341142334	0	0	18.681193962092838	0.09079559641357403	0.6364712847838958	0.046218161622249836
9	8.666666666666666	20.600207223209	0.28200945653134496	84.1100900794027	6.0399572088156095	0	0	5.85814495028841	0.3867390631342526	39.67804607271718	0.5867204112894294	0	0	28.63844436878145	0.32605396930224073	0.8140911782119595	0.025637223321031362
10	10.0	7.585849615156899	0.038986285349514316	94.37715182113466	11.732527921298278	0	0	9.002523895872038	1.2471665270922727	34.72661670829864	0.13866218147984247	0	0	41.47845496160103	0.2405797767273419	1.5615748963883958	0.012818611660515504
11	11.333333333333334	0.0	0.0	117.01097233988114	5.769407036981919	0	0	13.066239155417724	1.0927745338690171	33.53871773522065	0.11537390891383043	0	0	48.01573790337836	0.19305187942606672	2.0352279455298996	0.012818611660515681
12	12.666666666666666	0.0	0.0	114.7549786460356	9.4684411208171	0	0	18.825423232961793	2.8429623358013223	35.05967249514295	0.4346771457219388	0	0	48.30325729202133	0.9045447211518023	2.0500296033155716	0.025637223321031362
13	14.0	0.0	0.0	124.04023772015451	9.560678335506084	0	0	23.66056061163779	1.7617709431726911	36.26977518734389	0.18543761408260076	0	0	48.50754738395188	0.21653369683735263	2.0648312611012436	3.773701031057167e-16
14	15.333333333333334	0.0	0.0	107.50501405349985	31.12187226012843	0	0	26.117400223006964	2.8598593906650693	36.81376630585623	0.3529972377593022	0	0	48.74966897438807	0.30984898013003975	2.0574304322084074	0.03391485860683721
15	16.666666666666668	0.0	0.0	122.34970555368193	3.960955916153076	0	0	37.56178292109499	4.93839129626053	36.41409936164308	0.6738380640796462	0	0	48.280558392917946	0.7892560958217526	2.0574304322084074	0.051274446642062724
16	18.0	0.0	0.0	116.32630866327915	13.063422336615014	0	0	44.47976435336521	6.416154170286492	37.51318345822925	0.23393069670502914	0	0	50.119169220292804	0.3567412018046027	2.175843694493784	0.022202486678508014
17	24.0	0.0	0.0	122.29534841453115	5.856305397439171	0	0	61.57396629500024	2.407768882287488	37.65750763252845	0.3285850366238944	0	0	50.51261680475164	0.3697436302461536	2.3756660746003555	0.022202486678508014
18	30.0	0.0	0.0	93.30833600566712	2.2277818583894464	0	0	48.72398891501968	5.0837680609862455	38.61226755481543	0.3653507115604608	0	0	52.91113381001021	0.44711645905328146	2.4422735346358793	0.03845583498154705
19	48.0	0.0	0.0	29.773701426492707	2.4121116390030957	0	0	27.013363927516163	5.1599406978532505	37.09131279489314	0.4001292543089637	0	0	55.14319222184391	0.4592438514128093	2.4274718768502073	0.03391485860683721
