1.109999999999999964e+01,1.000000000000000021e-03,3.499999999999999778e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01,9.000000000000000222e-01
1.108496046945885993e+01,1.018890823071413269e-03,3.793309198686066752e-01,8.838481467904724109e-01,8.796321155793265234e-01,9.142192612481137015e-01,8.808102408727893629e-01,8.792074971606430589e-01
1.106989795417416111e+01,1.039068115438257240e-03,4.086812231381662386e-01,8.673004354396438575e-01,8.589705935426179551e-01,9.279283119047613271e-01,8.612988701882637876e-01,8.581340263167427374e-01
1.105480979975310873e+01,1.060624273901894033e-03,4.380541026660735859e-01,8.503713786790362272e-01,8.380349993843438927e-01,9.411103190474723323e-01,8.414839239996919629e-01,8.367996300552401623e-01
1.103969315248862237e+01,1.083660304436056404e-03,4.674529534564255129e-01,8.330767759589743360e-01,8.168461241005749995e-01,9.537497248141237893e-01,8.213847012926053237e-01,8.152255664484460151e-01
1.102454493487206655e+01,1.108286957496411795e-03,4.968813957648244295e-01,8.154336751657037530e-01,7.954259272488740651e-01,9.658323464516703760e-01,8.010217077382304485e-01,7.934342500950974930e-01
1.100936182419003551e+01,1.134625844678694827e-03,5.263432924602410301e-01,7.974602855117245426e-01,7.737974318060019119e-01,9.773454417995580679e-01,7.804165517088051951e-01,7.714491451330269811e-01
1.099414023095483373e+01,1.162810727036393127e-03,5.558427628204419824e-01,7.791758909464840954e-01,7.519846216709380471e-01,9.882777659087353950e-01,7.595918436292612430e-01,7.492946611067508034e-01
1.097887626769749758e+01,1.192989219276495384e-03,5.853842060524662161e-01,7.606007826930623050e-01,7.300123581528916716e-01,9.986196456123542786e-01,7.385711153758262038e-01,7.269960677282999439e-01
1.096356571707418048e+01,1.225324575898053062e-03,6.149723242832404457e-01,7.417561613536096665e-01,7.079062687909917218e-01,1.008363019483168088e+00,7.173787113126494086e-01,7.045793823227346486e-01
1.094820399613953477e+01,1.259997784457170559e-03,6.446121462084009046e-01,7.226640399761180555e-01,6.856926388209285683e-01,1.017501472067272150e+00,6.960396819452582262e-01,6.820712600742381282e-01
1.093278611315890991e+01,1.297210087387464699e-03,6.743090558463934459e-01,7.033471377044614448e-01,6.633982945799926645e-01,1.026030258825752606e+00,6.745796693080394757e-01,6.594988763418010436e-01
1.091730661940594871e+01,1.337185842375871814e-03,7.040688235699059661e-01,6.838287733661098100e-01,6.410504896919682061e-01,1.033946317084094346e+00,6.530247945918006280e-01,6.368898120353815306e-01
1.090175955326875012e+01,1.380175910233273065e-03,7.338976404600225933e-01,6.641327545022914780e-01,6.186767887217461404e-01,1.041248266628447938e+00,6.314015427794080759e-01,6.142719366505940970e-01
1.088613837890333436e+01,1.426461444734209057e-03,7.638021543723206852e-01,6.442832693312836589e-01,5.963049562672245729e-01,1.047936399760187598e+00,6.097366521419940177e-01,5.916732969775456707e-01
1.087043590068397236e+01,1.476359221857094116e-03,7.937895191975711251e-01,6.243047576912356122e-01,5.739628274869741364e-01,1.054012656827366223e+00,5.880569845046967892e-01,5.691219874436819204e-01
1.085464418386407637e+01,1.530226585243137137e-03,8.238674404354028313e-01,6.042218159173655678e-01,5.516782157152212429e-01,1.059480596302724509e+00,5.663894318889270973e-01,5.466460578578673513e-01
1.083875444687330969e+01,1.588468416510622214e-03,8.540442312368733413e-01,5.840590770787541519e-01,5.294787976616416314e-01,1.064345351858394073e+00,5.447608000791012151e-01,5.242733988916586929e-01
1.082275693345351897e+01,1.651545366590320306e-03,8.843288798834602060e-01,5.638411021107898602e-01,5.073920121118956628e-01,1.068613586230556356e+00,5.231977050424929665e-01,5.020316412545542395e-01
1.080664077669614898e+01,1.719982969690437864e-03,9.147311132757571794e-01,5.435922744567377451e-01,4.854449675855220803e-01,1.072293413659943795e+00,5.017264767856832730e-01,4.799480643816771974e-01
1.079039382427522931e+01,1.794383510951358136e-03,9.452614751093101342e-01,5.233367009536097347e-01,4.636643557891051981e-01,1.075394345438485777e+00,4.803730691961471400e-01,4.580495106969739716e-01
1.077400240686088395e+01,1.875441399704928704e-03,9.759314373767830064e-01,5.030981097874988039e-01,4.420763659389021494e-01,1.077927226301794716e+00,4.591629697096187290e-01,4.363623009903119243e-01
1.075745110582310282e+01,1.963959345019458246e-03,1.006753494944199412e+00,4.828997659886216653e-01,4.207066227756482979e-01,1.079904133403120525e+00,4.381211309378003071e-01,4.149121741523404405e-01
1.074072243226641810e+01,2.060870866977942365e-03,1.037741292614482891e+00,4.627643844864089417e-01,3.995801225363830866e-01,1.081338302836751364e+00,4.172719001959167007e-01,3.937242245969448384e-01
1.072379644154281131e+01,2.167267433205265562e-03,1.068909775308042986e+00,4.427140531224890152e-01,3.787211836682224386e-01,1.082244040114103356e+00,3.966389624411075787e-01,3.728228547873189691e-01
1.070665025763983458e+01,2.284432526724288620e-03,1.100275359931364161e+00,4.227701635592233109e-01,3.581534092399275560e-01,1.082636628417351643e+00,3.762452938653640944e-01,3.522317396267055090e-01
1.068925748244534013e+01,2.413884561663541452e-03,1.131856135057117685e+00,4.029533507894189626e-01,3.378996619838313120e-01,1.082532235306227886e+00,3.561131270126236537e-01,3.319738036345803445e-01
1.067158744432701312e+01,2.557432090826660970e-03,1.163672100725482661e+00,3.832834397794296910e-01,3.179820510135820677e-01,1.081947820491542478e+00,3.362639263267886980e-01,3.120712099244376536e-01
1.065360424182635946e+01,2.717244914496470039e-03,1.195745454165980881e+00,3.637794011678159856e-01,2.984219327468372596e-01,1.080901043453350141e+00,3.167183764909058397e-01,2.925453635267860064e-01
1.063526551274057574e+01,2.895946696617782493e-03,1.228100932611236651e+00,3.444593161011221261e-01,2.792399267499394155e-01,1.079410172538298296e+00,2.974963841024786948e-01,2.734169297491780282e-01
