0.0395061728395062	0	0.0344844847628635	0.0342578800058807	0.0395061728395062	0	0.0395061728395062	0
1.31200000000000	2.00000000000000	0.275734046754287	0.835760511066544	1.31200000000000	2.00000000000000	1.31200000000000	2.00000000000000
-1	-1	0	0	0	0	0	0
0	0	-1	-1	0	0	0	0
0	0	0	0	-1	-1	0	0
0	0	0	0	0	0	-1	-1
0	0	0	0	0	0	0	0
0	0	0.816912414970716	0	0	0	0	0
0	0	0	0	0	0	0	0
0	2.00000000000000	0	0	0	2.00000000000000	0	2.00000000000000
1.63654320987654	2.00000000000000	1.29635521244111	1.82010452120799	1.63654320987654	2.00000000000000	1.63654320987654	2.00000000000000
