0.00373787526710235	0.0395061728395062	0	0.0395061728395062	0	0.0432731115863756	0.0395061728395062	0
0.752789389418075	1.31200000000000	2.00000000000000	1.31200000000000	2.00000000000000	1.05569748766300	1.31200000000000	2.00000000000000
-1	-1	-1	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	0	-1	-1	0	0	0
0	0	0	0	0	-1	-1	-1
0.989994953868390	0	0	0	0	0	0	0
0.0343510737046706	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0
0	0	2.00000000000000	0	2.00000000000000	0	0	2.00000000000000
1.29115556413882	1.63654320987654	2.00000000000000	1.63654320987654	2.00000000000000	1.98328992152588	1.63654320987654	2.00000000000000
