,R9_max_0.0_x_R12,R9_min_0.0_x_R12,R9_max_0.1_x_R12,R9_min_0.1_x_R12,R9_max_0.2_x_R12,R9_min_0.2_x_R12,R9_max_0.3_x_R12,R9_min_0.3_x_R12,R9_max_0.4_x_R12,R9_min_0.4_x_R12,R9_max_0.5_x_R12,R9_min_0.5_x_R12,R9_max_0.6_x_R12,R9_min_0.6_x_R12,R9_max_0.7_x_R12,R9_min_0.7_x_R12,R9_max_0.8_x_R12,R9_min_0.8_x_R12,R9_max_0.9_x_R12,R9_min_0.9_x_R12,R9_max_1.0_x_R12,R9_min_1.0_x_R12,EX_FOR_max_0.0_x_R12,EX_FOR_min_0.0_x_R12,EX_FOR_max_0.1_x_R12,EX_FOR_min_0.1_x_R12,EX_FOR_max_0.2_x_R12,EX_FOR_min_0.2_x_R12,EX_FOR_max_0.3_x_R12,EX_FOR_min_0.3_x_R12,EX_FOR_max_0.4_x_R12,EX_FOR_min_0.4_x_R12,EX_FOR_max_0.5_x_R12,EX_FOR_min_0.5_x_R12,EX_FOR_max_0.6_x_R12,EX_FOR_min_0.6_x_R12,EX_FOR_max_0.7_x_R12,EX_FOR_min_0.7_x_R12,EX_FOR_max_0.8_x_R12,EX_FOR_min_0.8_x_R12,EX_FOR_max_0.9_x_R12,EX_FOR_min_0.9_x_R12,EX_FOR_max_1.0_x_R12,EX_FOR_min_1.0_x_R12,R10_max_0.0_x_R12,R10_min_0.0_x_R12,R10_max_0.1_x_R12,R10_min_0.1_x_R12,R10_max_0.2_x_R12,R10_min_0.2_x_R12,R10_max_0.3_x_R12,R10_min_0.3_x_R12,R10_max_0.4_x_R12,R10_min_0.4_x_R12,R10_max_0.5_x_R12,R10_min_0.5_x_R12,R10_max_0.6_x_R12,R10_min_0.6_x_R12,R10_max_0.7_x_R12,R10_min_0.7_x_R12,R10_max_0.8_x_R12,R10_min_0.8_x_R12,R10_max_0.9_x_R12,R10_min_0.9_x_R12,R10_max_1.0_x_R12,R10_min_1.0_x_R12,R8_max_0.0_x_R12,R8_min_0.0_x_R12,R8_max_0.1_x_R12,R8_min_0.1_x_R12,R8_max_0.2_x_R12,R8_min_0.2_x_R12,R8_max_0.3_x_R12,R8_min_0.3_x_R12,R8_max_0.4_x_R12,R8_min_0.4_x_R12,R8_max_0.5_x_R12,R8_min_0.5_x_R12,R8_max_0.6_x_R12,R8_min_0.6_x_R12,R8_max_0.7_x_R12,R8_min_0.7_x_R12,R8_max_0.8_x_R12,R8_min_0.8_x_R12,R8_max_0.9_x_R12,R8_min_0.9_x_R12,R8_max_1.0_x_R12,R8_min_1.0_x_R12,R6_max_0.0_x_R12,R6_min_0.0_x_R12,R6_max_0.1_x_R12,R6_min_0.1_x_R12,R6_max_0.2_x_R12,R6_min_0.2_x_R12,R6_max_0.3_x_R12,R6_min_0.3_x_R12,R6_max_0.4_x_R12,R6_min_0.4_x_R12,R6_max_0.5_x_R12,R6_min_0.5_x_R12,R6_max_0.6_x_R12,R6_min_0.6_x_R12,R6_max_0.7_x_R12,R6_min_0.7_x_R12,R6_max_0.8_x_R12,R6_min_0.8_x_R12,R6_max_0.9_x_R12,R6_min_0.9_x_R12,R6_max_1.0_x_R12,R6_min_1.0_x_R12
R1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
R12,0.0113391121101433,0.0113391121101433,0.013011947350756909,0.013011947350756909,0.014684782591370519,0.014684782591370519,0.01635761783198413,0.01635761783198413,0.01803045307259774,0.01783045307259774,0.01970328831321135,0.01950328831321135,0.02134073145357057,0.02117612355382496,0.02284895879443857,0.02284895879443857,0.02452179403505218,0.02452179403505218,0.02619462927566579,0.02619462927566579,0.0278674645162794,0.0278674645162794,0.0113391121101433,0.0113391121101433,0.013011947350756909,0.013011947350756909,0.014684782591370519,0.014684782591370519,0.01635761783198413,0.01635761783198413,0.01803045307259774,0.01783045307259774,0.01970328831321135,0.01950328831321135,0.02137612355382496,0.02117612355382496,0.02304895879443857,0.02284895879443857,0.024721794035052178,0.02452179403505218,0.026394629275665788,0.02619462927566579,0.027967464516279395,0.0278674645162794,0.0113391121101433,0.011239112110143298,0.013011947350756909,0.012811947350756909,0.014684782591370519,0.014484782591370518,0.01635761783198413,0.01615761783198413,0.01783045307259774,0.01803045307259774,0.01950328831321135,0.01970328831321135,0.02117612355382496,0.02117612355382496,0.02284895879443857,0.02284895879443857,0.02452179403505218,0.02452179403505218,0.02619462927566579,0.02619462927566579,0.0278674645162794,0.0278674645162794,0.0113391121101433,0.0113391121101433,0.013011947350756909,0.013011947350756909,0.014684782591370519,0.014684782591370519,0.01635761783198413,0.01635761783198413,0.01803045307259774,0.01783045307259774,0.01950328831321135,0.01950328831321135,0.02117612355382496,0.02117612355382496,0.02284895879443857,0.02284895879443857,0.02452179403505218,0.02452179403505218,0.02619462927566579,0.02619462927566579,0.0278674645162794,0.0278674645162794,0.011240112110143299,0.0113391121101433,0.012912947350756907,0.013011947350756909,0.014585782591370517,0.014684782591370519,0.016258617831984127,0.01635761783198413,0.01793145307259774,0.01783045307259774,0.019604288313211347,0.01950328831321135,0.02117612355382496,0.02117612355382496,0.02284895879443857,0.02284895879443857,0.02452179403505218,0.02452179403505218,0.02619462927566579,0.02619462927566579,0.0278674645162794,0.0278674645162794
R9,0.008897499999999947,0.0,0.1577380155335964,0.0,0.3065785310671916,0.0,0.4554190466007879,0.0,0.604259562134384,0.0,0.7531000776679794,0.010961238980737587,0.8987915810814416,0.1710820673559041,0.891638812917375,0.34258950039981445,0.8837053917887651,0.5140969334437248,0.8757719706601549,0.6856043664876351,0.867838549531545,0.8571117995315449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08544295127588808,0.06970539572033224,0.2170746389481279,0.20133708339257206,0.3487063266203659,0.33296877106480993,0.4803380142926056,0.46460045873704864,0.6119697019648453,0.5962321464092893,0.7436013896370841,0.7278638340815281,0.867364299531545,0.8594955217537671,0.0,0.0,0.0,0.13994301553359512,0.0,0.28878353106719296,0.0,0.43762404660078885,0.06970539572033224,0.0,0.20133708339257206,0.028653096123595068,0.33296877106480993,0.1710820673559041,0.46460045873704864,0.34258950039981445,0.5962321464092893,0.5140969334437248,0.7278638340815281,0.6856043664876351,0.8594955217537671,0.8571117995315449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06970539572033224,0.010961238980737587,0.20133708339257206,0.1710820673559041,0.33296877106480993,0.34258950039981445,0.46460045873704864,0.5140969334437248,0.5962321464092893,0.6856043664876351,0.7278638340815281,0.8571117995315449,0.8594955217537671,8.897500000095703e-05,0.0,0.14892949053359672,0.0,0.2977700060671921,0.0,0.44661052160078896,0.0,0.595451037134384,0.06970539572033224,0.7442915526679794,0.20133708339257192,0.8841455932015759,0.33296877106480993,0.891638812917375,0.4646004587370496,0.8837053917887651,0.5962321464092885,0.8757719706601549,0.7278638340815281,0.867838549531545,0.8594955217537671
EX_FOR,1.0,1.0088975,1.0,1.1577380155335961,1.0,1.306578531067192,1.0,1.455419046600788,1.0,0.9591160006513899,1.0,0.010961238980737587,1.0,0.25608319246550965,1.1413472958177968,0.5922979833002362,1.2981212324800029,0.9285127741349625,1.4548951691422087,1.264727564969689,1.6116691058044141,1.600942355804414,1.0088975,0.0,1.1577380155335961,0.0,1.306578531067192,0.0,1.4554190466007881,0.0,1.5188166108584957,0.0,1.5360254387198526,0.0,1.5532342665812093,0.0,1.5704430944425662,0.0,1.5876519223039232,0.0,1.6048607501652796,0.0,1.6210408558044143,0.0,1.0088975,-0.0,1.1577380155335961,0.13994301553359512,1.306578531067192,0.28878353106719296,1.455419046600788,0.43762404660078885,1.5167591664140512,-0.0,1.533967994275408,0.028653096123595068,1.5511768221367646,0.25608319246550965,1.5683856499981212,0.5922979833002362,1.5855944778594784,0.9285127741349625,1.602803305720835,1.264727564969689,1.620012133582192,1.600942355804414,-0.0,1.0088975,-0.0,1.1577380155335961,-0.0,1.306578531067192,-0.0,1.455419046600788,-0.0,1.5167591664140512,0.010961238980737587,1.533967994275408,0.25608319246550965,1.5511768221367646,0.5922979833002362,1.5683856499981212,0.9285127741349627,1.5855944778594784,1.264727564969689,1.602803305720835,1.6009423558044138,1.620012133582192,8.897500000095703e-05,0.4417897578974836,0.14892949053359672,0.7598710147239587,0.2977700060671921,1.0779522715504333,0.44661052160078896,1.3960335283769079,0.595451037134384,1.5167591664140512,0.7442915526679794,1.533967994275408,0.9691467183111815,1.5511768221367646,1.1413472958177968,1.5683856499981215,1.2981212324800029,1.5855944778594782,1.4548951691422087,1.602803305720835,1.6116691058044141,1.620012133582192
R10,0.9911025000000001,1.0088975,0.8422619844664037,1.1577380155335961,0.6934214689328084,1.306578531067192,0.5445809533992121,1.455419046600788,0.39574043786561597,0.9591160006513899,0.24689992233202063,0.0,0.10120841891855839,0.08500112510960556,0.24970848290042175,0.24970848290042175,0.41441584069123766,0.41441584069123766,0.5791231984820538,0.5791231984820538,0.7438305562728692,0.7438305562728692,1.0088975,1.0088975,1.1577380155335961,1.1577380155335961,1.306578531067192,1.306578531067192,1.4554190466007881,1.455419046600788,1.4333736595826077,1.4470537706937188,1.3189507997717247,1.332630910882836,1.2045279399608433,1.2182080510719546,1.0901050801499605,1.1037851912610726,0.9756822203390777,0.989362331450189,0.8612593605281956,0.874939471639307,0.7536765562728693,0.7605166118284249,1.0088975,0.0,1.1577380155335961,0.0,1.306578531067192,0.0,1.455419046600788,0.0,1.4470537706937188,0.0,1.332630910882836,0.0,1.2182080510719546,0.08500112510960556,1.1037851912610726,0.24970848290042175,0.989362331450189,0.41441584069123766,0.874939471639307,0.5791231984820538,0.7605166118284249,0.7438305562728692,0.0,1.0088975,0.0,1.1577380155335961,0.0,1.306578531067192,0.0,1.455419046600788,0.0,1.4470537706937188,0.0,1.332630910882836,0.08500112510960556,1.2182080510719546,0.24970848290042175,1.1037851912610726,0.41441584069123794,0.989362331450189,0.5791231984820538,0.874939471639307,0.7438305562728689,0.7605166118284249,0.0,1.0088975,0.0,1.1577380155335961,0.0,1.306578531067192,0.0,1.455419046600788,0.0,1.4470537706937188,0.0,1.332630910882836,0.08500112510960556,1.2182080510719546,0.24970848290042175,1.1037851912610719,0.41441584069123766,0.9893623314501898,0.5791231984820538,0.874939471639307,0.7438305562728692,0.7605166118284249
R8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627348561482994,0.0,1.713382599706504,0.0,1.4569803333801623,0.0,1.0980986250351212,0.0,0.7392169166900805,0.0,0.38033520834503953,0.0,0.02145350000000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8600569844664049,0.0,0.7112164689328071,0.0,0.5623759533992112,0.0,1.6042595621343836,0.0,1.69579388542079,0.0,1.4569803333801623,0.0,1.0980986250351212,0.0,0.7392169166900805,0.0,0.38033520834503953,0.0,0.02145350000000018,1.0088974999999991,0.0,1.1577380155335955,0.0,1.3065785310671933,0.0,1.4554190466007892,0.0,1.6042595621343836,0.0,1.713382599706504,0.0,1.4569803333801623,0.0,1.0980986250351212,0.0,0.7392169166900803,0.0,0.38033520834503953,0.0,0.02145350000000046,0.0,0.9999110249999991,0.0,0.8510705094664033,0.0,0.7022299939328078,0.0,0.553389478399211,0.0,0.404548962865616,0.0,0.2557084473320206,0.0,0.030853281688818512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
R6,0.5785473849596595,0.5671077421025165,0.6006730207814043,0.39786700080963744,0.6227986566031485,0.22862625951675875,0.6449242924248929,0.05938551822388005,0.6670499282466374,0.0,0.6891755640683817,0.0,0.7108330888041189,0.0,0.5490493125175606,0.0,0.36960845834504025,0.0,0.19016760417251977,0.0,0.01072675000000009,0.0,0.5671077421025165,0.5671077421025165,0.39786700080963744,0.39786700080963744,0.22862625951675875,0.22862625951675875,0.059385518223879497,0.05938551822388005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5671077421025165,0.7200818849596596,0.39786700080963744,0.7208930185623188,0.22862625951675875,0.7217557235935496,0.05938551822388005,0.7226184286247802,0.0,0.11932471437877026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7112359563882317,0.5671077421025165,0.5632581458858662,0.39786700080963744,0.41528033538349923,0.22862625951675875,0.26730252488113393,0.05938551822388005,0.11932471437877026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7200824006739452,0.5671077421025165,0.7209451057051759,0.39786700080963744,0.7218078107364068,0.22862625951675875,0.7226705157676374,0.05938551822388005,0.7235332207988684,0.0,0.7243959258300994,0.0,0.7130635258456719,0.0,0.5490493125175606,0.0,0.36960845834504025,0.0,0.19016760417251977,0.0,0.01072675000000009,0.0
